Instance,VBS_Prediction
71,0.7209608544326952
129,0.7388380580091848
22,0.6895391667264293
183,0.7535924413593578
429,0.6459656441727423
64,0.6288532034480808
481,0.7377440494311428
241,0.773903522530588
281,0.7252657195175471
84,0.7265301658684126
161,0.8032497625291168
103,0.6335950458415124
209,0.6347868555299985
206,0.6232565986305797
244,0.6378512243352731
336,0.6411549674895798
331,0.6361195407671179
0,0.6321686636160515
261,0.6279899129500991
504,0.6156731188719167
407,0.6315717617944672
440,0.6310546192310532
230,0.6365170994276
430,0.6363607601203161
A,0.6263436739748925
357,0.6362726518822261
202,0.6171481282736837
345,0.6368822740877448
232,0.6375522719146358
127,0.6115235670542869
20,0.6348565975096707
387,0.6164482865482604
67,0.6427036714056797
502,0.6355469420604396
94,0.6354918440076167
74,0.642769603804952
23,0.6378286316991748
156,0.6251624303104759
394,0.6430693640974642
121,0.6134251693149811
242,0.6118177729959442
80,0.6355778064720583
11,0.6136985772260384
59,0.6348520049245182
179,0.6214671473373096
427,0.6407751654203294
340,0.627059587869776
137,0.6360888118889737
366,0.6385329342502017
322,0.6295934805805506
81,0.642607183658013
237,0.6153153975385591
69,0.6384867814029174
239,0.6387399768922878
497,0.6305470085066129
496,0.6365380935941173
92,0.6214738787543068
168,0.6277504355225301
14,0.6335262672163169
367,0.6206830470034159
247,0.6349661799681219
