Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD
0,0.2,0.1264911064,-0.1428571429,1.5625,0.5929270613,0.26,0.1496662955,0.347826087,1.8469387755,0.3436215967,0.54,0.1496662955,0.1774891775,2.1339285714,0.7301958931,0.54,0.1496662955,0.1774891775,2.1339285714,0.7301958931,0.9328896170499998,0.8672645405285
1,0.26,0.12,-0.0233918129,1.3981481481,0.1111111111,0.3,0.0894427191,-0.6666666667,1.25,0.0,0.44,0.1019803903,0.696969697,1.9556213018,0.2715454179,0.44,0.1019803903,0.696969697,1.9556213018,0.2715454179,0.7864280212064999,0.7718365639325001
10,0.12,0.1469693846,-0.8918918919,2.8127572016,1.1642636432,0.3,0.0632455532,0.0,2.5,0.0,0.58,0.1720465053,-0.9252873563,1.9945215486,-0.3958703373,0.58,0.1720465053,-0.9252873563,1.9945215486,-0.3958703373,0.987695161085,0.9622513469200001
100,0.28,0.0748331477,-0.8115942029,1.8469387755,0.3436215967,0.26,0.1496662955,-0.3768115942,1.8469387755,0.3436215967,0.46,0.1019803903,0.2148760331,1.9556213018,-0.2715454179,0.46,0.1019803903,0.2148760331,1.9556213018,-0.2715454179,0.917417823655,0.8839551456435
101,0.26,0.0489897949,-0.1904761905,1.1666666667,-0.4082482905,0.4,0.1414213562,-0.2222222222,1.7,-0.0,0.34,0.1356465997,-0.2831858407,2.3638941399,-0.7500308204,0.34,0.1356465997,-0.2831858407,2.3638941399,-0.7500308204,0.8580990758824999,0.8549473397502501
102,0.4,0.1414213562,-0.2222222222,1.7,-0.0,0.18,0.04,-0.25,3.25,-1.5,0.42,0.1326649916,-0.0273972603,2.2169421488,-0.3700366502,0.42,0.1326649916,-0.0273972603,2.2169421488,-0.3700366502,0.87030830845,0.8015203408740001
103,0.4,0.2097617696,-1.1666666667,2.8305785124,-1.1701586323,0.2,0.0894427191,0.0,1.25,-0.0,0.4,0.1897366596,-0.8888888889,1.7592592593,0.3513641845,0.4,0.1897366596,-0.8888888889,1.7592592593,0.3513641845,0.8193412249430001,0.8067063625380001
104,0.36,0.1854723699,-0.2232779097,2.4826933478,0.9704949588,0.26,0.0489897949,0.4230769231,1.1666666667,-0.4082482905,0.38,0.1720465053,-0.3143631436,1.9945215486,-0.3958703373,0.38,0.1720465053,-0.3143631436,1.9945215486,-0.3958703373,0.9348238153449999,0.9161733043725002
105,0.36,0.1356465997,-0.5662650602,2.3638941399,0.7500308204,0.24,0.1356465997,-0.6515837104,2.3638941399,-0.7500308204,0.4,0.0632455532,-0.0,2.5,0.0,0.4,0.0632455532,-0.0,2.5,0.0,0.8906735659259999,0.8695021116699998
106,0.26,0.1019803903,-0.7063492063,1.9556213018,-0.2715454179,0.2,0.1095445115,-0.1666666667,2.5,0.9128709292,0.54,0.08,-0.0526315789,3.25,1.5,0.54,0.08,-0.0526315789,3.25,1.5,0.9063076756499997,0.8869057031180001
107,0.16,0.1019803903,-0.4393939394,1.9556213018,-0.2715454179,0.28,0.16,-0.5316901408,1.4189453125,0.03515625,0.56,0.1356465997,-0.1504424779,1.2296786389,-0.2115471545,0.56,0.1356465997,-0.1504424779,1.2296786389,-0.2115471545,0.8782541806919999,0.8767567097211
108,0.22,0.0748331477,-0.0869565217,1.8469387755,-0.3436215967,0.18,0.0748331477,-0.3768115942,1.8469387755,0.3436215967,0.6,0.1414213562,-0.2,1.7,-0.0,0.6,0.1414213562,-0.2,1.7,-0.0,0.9723408774929998,0.9671056098826
