Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD
0,0.216,0.0387814389,-0.5809768638,1.815527388,0.6122692079,0.224,0.0233238076,-0.8539325843,1.6280276817,0.3631734744,0.56,0.0334664011,-0.6428571429,2.5,-0.7683612489,0.56,0.0334664011,-0.6428571429,2.5,-0.7683612489,0.9328896170499998,0.8672645405285
1,0.252,0.0483321839,-1.1428571429,1.8297053856,-0.1224403232,0.24,0.055136195,-0.2631578947,2.5,-0.859116612,0.508,0.0711055553,-0.5414407436,2.5890482295,1.0318052965,0.508,0.0711055553,-0.5414407436,2.5890482295,1.0318052965,0.7864280212064999,0.7718365639325001
10,0.26,0.0669328021,-0.4042553191,2.3278061224,0.864406405,0.264,0.0344093011,-0.6666666667,1.9945215486,0.3958703373,0.476,0.074188948,-0.3362068966,2.0035492158,-0.194663233,0.476,0.074188948,-0.3362068966,2.0035492158,-0.194663233,0.987695161085,0.9622513469200001
100,0.212,0.0324961536,-0.5950920245,2.2685950413,-0.1790421687,0.268,0.0271293199,-0.3495575221,1.2296786389,0.2115471545,0.52,0.0521536192,-0.3823529412,2.223183391,-0.0,0.52,0.0521536192,-0.3823529412,2.223183391,-0.0,0.917417823655,0.8839551456435
101,0.228,0.0515363949,0.347826087,1.5489185658,-0.0252482701,0.248,0.0448998886,0.0946502058,1.6957671958,0.5557336935,0.524,0.0149666295,0.5588235294,1.8469387755,-0.3436215967,0.524,0.0149666295,0.5588235294,1.8469387755,-0.3436215967,0.8580990758824999,0.8549473397502501
102,0.212,0.037094474,-1.0212765957,2.4826933478,0.9704949588,0.272,0.0348711915,-0.8720379147,1.7957063712,-0.0543353054,0.516,0.0149666295,-0.5740740741,1.8469387755,0.3436215967,0.516,0.0149666295,-0.5740740741,1.8469387755,0.3436215967,0.87030830845,0.8015203408740001
103,0.34,0.0809938269,-0.9090909091,2.0597858418,-0.7588654218,0.236,0.079397733,-0.398655636,2.3914684738,0.9344459927,0.424,0.0697423831,0.0353460972,2.5196069945,0.2569607151,0.424,0.0697423831,0.0353460972,2.5196069945,0.2569607151,0.8193412249430001,0.8067063625380001
104,0.296,0.088,-0.4241422075,2.3074414316,-0.7674680691,0.284,0.048,-0.9532554257,1.615162037,0.5451388889,0.42,0.0521536192,0.1666666667,1.6003460208,0.4060402882,0.42,0.0521536192,0.1666666667,1.6003460208,0.4060402882,0.9348238153449999,0.9161733043725002
105,0.248,0.123028452,-0.2419631376,2.2824510904,0.038355486,0.256,0.0585149554,-0.5675057208,1.3093283256,-0.0900800147,0.496,0.0773563184,0.1057797165,2.3343675827,0.1518080972,0.496,0.0773563184,0.1057797165,2.3343675827,0.1518080972,0.8906735659259999,0.8695021116699998
106,0.284,0.0407921561,0.2105263158,1.3731508876,0.1527442976,0.204,0.0293938769,-0.3675213675,2.8127572016,1.1642636432,0.512,0.0391918359,0.109947644,2.4361979167,0.5677202789,0.512,0.0391918359,0.109947644,2.4361979167,0.5677202789,0.9063076756499997,0.8869057031180001
107,0.316,0.0662117814,-0.3074957411,2.6655921999,1.0688992367,0.28,0.0748331477,-0.3777777778,1.993877551,-0.3436215967,0.404,0.0889044431,-0.202639421,1.9998770673,-0.3786989157,0.404,0.0889044431,-0.202639421,1.9998770673,-0.3786989157,0.8782541806919999,0.8767567097211
108,0.212,0.0448998886,-0.4543889845,1.6957671958,-0.5557336935,0.2,0.0606630036,0.2222222222,1.4413988658,-0.1290092231,0.588,0.074404301,-0.1948297604,1.9563132748,0.033561364,0.588,0.074404301,-0.1948297604,1.9563132748,0.033561364,0.9723408774929998,0.9671056098826
109,0.312,0.0976524449,-0.166870665,1.4640444124,-0.1385546604,0.216,0.0387814389,0.1516709512,1.815527388,0.6122692079,0.472,0.1077775487,0.057943208,1.2827789541,-0.0555168599,0.472,0.1077775487,0.057943208,1.2827789541,-0.0555168599,0.9040381258399999,0.842316054223
11,0.248,0.0299332591,-0.1594202899,1.8469387755,-0.3436215967,0.292,0.0601331855,-0.0879218472,2.7434019892,-0.981891235,0.46,0.0769415362,-0.1756756757,1.8425858291,0.2529122813,0.46,0.0769415362,-0.1756756757,1.8425858291,0.2529122813,0.841261632385,0.7827758727195
110,0.248,0.0545527268,-0.5776081425,1.3747832119,0.1088026982,0.204,0.0344093011,-0.2874251497,1.9945215486,0.3958703373,0.548,0.0411825206,-1.0631067961,2.2821288715,0.6927284075,0.548,0.0411825206,-1.0631067961,2.2821288715,0.6927284075,0.866086683205,0.795922497832
111,0.188,0.0587877538,0.3700787402,1.5781893004,-0.3477670622,0.28,0.0219089023,0.2,2.5,-0.9128709292,0.532,0.074404301,0.5067264574,1.3047712921,0.1995036637,0.532,0.074404301,0.5067264574,1.3047712921,0.1995036637,0.799677899145,0.7708040615020001
112,0.26,0.0282842712,0.2222222222,1.7,-0.0,0.324,0.0611882342,-0.1111111111,1.7145518299,0.355355732,0.416,0.0527636238,-0.0011709602,2.3953626635,-0.9593861448,0.416,0.0527636238,-0.0011709602,2.3953626635,-0.9593861448,0.8345209516005001,0.8333293816639997
113,0.28,0.045607017,0.3,2.5,-0.6071940134,0.252,0.0574108004,0.3670150987,1.4902912621,0.5053005453,0.468,0.0785875308,0.7800237812,2.0239603748,0.5506549315,0.468,0.0785875308,0.7800237812,2.0239603748,0.5506549315,0.9026729472304998,0.8975197271876001
114,0.228,0.064,-0.8721872187,1.4509887695,0.2211914062,0.324,0.032,-0.6021126761,1.4189453125,-0.03515625,0.448,0.0515363949,-0.3892445583,1.984395413,-0.7265891066,0.448,0.0515363949,-0.3892445583,1.984395413,-0.7265891066,0.8493097719049999,0.8292313416934999
115,0.212,0.0530659966,0.3165467626,2.2169421488,0.3700366502,0.292,0.0574108004,-0.926910299,2.6779621076,1.114096383,0.496,0.0496386946,-0.0449927431,2.0324675325,0.621634858,0.496,0.0496386946,-0.0449927431,2.0324675325,0.621634858,0.9758990383189999,0.9746405449170499
116,0.284,0.0445421149,0.0540540541,2.5476066597,0.39976664,0.244,0.0387814389,-0.1696658098,1.815527388,-0.6122692079,0.472,0.061449166,0.053030303,2.5246337259,-0.9035993059,0.472,0.061449166,0.053030303,2.5246337259,-0.9035993059,0.982528080935,0.9405008791464999
117,0.244,0.0463033476,-0.3722397476,2.1988193362,0.3365218792,0.296,0.0195959179,-0.0924369748,2.7291666667,-0.8675276172,0.46,0.0357770876,-0.5333333333,1.953125,0.6288941187,0.46,0.0357770876,-0.5333333333,1.953125,0.6288941187,0.9249240444054999,0.9107305208708999
