Instance,VBS_Prediction
71,0.727410385922082
129,0.7367155644507913
22,0.6935752085941903
183,0.755194118835595
429,0.6386828400953332
64,0.663240796594317
481,0.744961583860683
241,0.7672962492920703
281,0.7181750377520209
84,0.7468299419456403
161,0.7932773818906724
103,0.6072551015777581
209,0.6431703518059148
206,0.6297850644863865
244,0.6413287487356866
336,0.6362024029756345
331,0.6353740905950157
0,0.6326691334991897
261,0.6590062433732249
504,0.6130267295849203
407,0.6241006906326536
440,0.6259774926364735
230,0.62169120863208
430,0.6334347729102141
A,0.6268725982848932
357,0.6589657519954731
202,0.6369382974407236
345,0.6120712731724756
232,0.6321746593873308
127,0.6138497846281364
20,0.6407969105794232
387,0.6403620438318995
67,0.6398918297540227
502,0.6428618430266817
94,0.6314628261789088
74,0.6387927705812818
23,0.6458828884884249
156,0.6209735431077124
394,0.6311876182558157
121,0.6267610710794231
242,0.62697937404478
80,0.6337692839856031
11,0.633688759602665
59,0.6164648656646466
179,0.6280582887874453
427,0.6335288636641644
340,0.6273612033960463
137,0.6316222416076958
366,0.6302352029674428
322,0.6215693001476187
81,0.6441648486065322
237,0.6339935473197104
69,0.6445618355706105
239,0.6388141471080078
497,0.6145741388226368
496,0.6341861470428892
92,0.6238006496781336
168,0.622501268914401
14,0.6271682790631159
367,0.6381053580270725
247,0.626561860264446
