Instance,AS_Prediction
71,0.8542200174933672
129,0.8441364032736388
22,0.8574416237964111
183,0.8126929278062192
429,0.843473558969761
64,0.8526781419391817
481,0.8524691210745072
241,0.8433592331463475
281,0.8611626985728162
84,0.8571912068377827
161,0.8339169539593524
103,0.8468957832195585
209,0.8511504135820115
206,0.8547978381388402
244,0.8578777207693967
336,0.8465507115286521
331,0.8490755908846755
0,0.8513325177014983
261,0.8446289999359258
504,0.84762665270692
407,0.8328948188785331
440,0.849561589526609
230,0.8512956983979163
430,0.8609335659578704
A,0.8508019458774477
357,0.8537886070339066
202,0.8524442906747863
345,0.8506910937902085
232,0.8575514456823353
127,0.8636970520404028
20,0.8512442457859168
387,0.8623768159758626
67,0.835094790323535
502,0.8554054446037543
94,0.8606300616844347
74,0.8564593703564556
23,0.8488510557831309
156,0.850701571983777
394,0.8455791374508835
121,0.8599499295860685
242,0.8388569724410029
80,0.8564507196693301
11,0.8688599278534272
59,0.8508811883767562
179,0.8514947040468043
427,0.8546140457330076
340,0.8519988074200223
137,0.8519230314502211
366,0.841233405299801
322,0.8557621091254438
81,0.8548987963993023
237,0.8556039142508655
69,0.8528293282090529
239,0.8525473472759925
497,0.8521652468119112
496,0.8740812089194442
