Instance,VBS_Prediction
71,0.7283808794633638
129,0.7465326551941377
22,0.6823284011825027
183,0.7556665514315707
429,0.6400436024618607
64,0.6398325667481592
481,0.7369393333570415
241,0.7675277187283336
281,0.7384944340367112
84,0.7396513862315804
161,0.7885624304994717
103,0.6186175029487265
209,0.6449343894275718
206,0.6383754808516712
244,0.6248319828306286
336,0.6286549887391777
331,0.6201571564135857
0,0.6412228511045792
261,0.6385085639768137
504,0.627061532820965
407,0.6289588826776981
440,0.6261592940073184
230,0.637958207239604
430,0.6265547141632996
A,0.6173968122995073
357,0.6293810019839989
202,0.6186104794251659
345,0.6221125145658788
232,0.6204032613120866
127,0.6403749255620516
20,0.6301377312408637
387,0.6355078741615678
67,0.6328601548915843
502,0.6113704741021252
94,0.627334558624954
74,0.62813227728841
23,0.6219299779524669
156,0.6217896424622481
394,0.6299653686033234
121,0.620471851643225
242,0.6239729992009828
80,0.6255849967327367
11,0.6146313969665709
59,0.6171766733844265
179,0.6443593468824923
427,0.6377726362689846
340,0.6347329574829348
137,0.6322216158791357
366,0.6210578156542187
322,0.6226003016640014
81,0.6340768341846726
237,0.6180774063062124
69,0.6298774523089365
239,0.6398289454514912
497,0.624600269174175
496,0.6169552505079939
92,0.6294879872465028
168,0.6366786719212173
14,0.6163278904905181
367,0.622067621755369
247,0.6425320810563406
